case,task,subtask,score,value,alg_number,alg_name,phase
1063,hepaticvessel,hepaticvessel_L2,HSD,0.015366327,17,whale,2
1064,hepaticvessel,hepaticvessel_L1,DCS,0.676364461,17,whale,2
1064,hepaticvessel,hepaticvessel_L2,DCS,0.250957854,17,whale,2
1064,hepaticvessel,hepaticvessel_L1,HSD,0.9287214,17,whale,2
1064,hepaticvessel,hepaticvessel_L2,HSD,0.71655095,17,whale,2
1065,hepaticvessel,hepaticvessel_L1,DCS,0.503323753,17,whale,2
1065,hepaticvessel,hepaticvessel_L2,DCS,0.242889765,17,whale,2
1065,hepaticvessel,hepaticvessel_L1,HSD,0.7658092,17,whale,2
1065,hepaticvessel,hepaticvessel_L2,HSD,0.4259423,17,whale,2
1066,hepaticvessel,hepaticvessel_L1,DCS,0.753496896,17,whale,2
1066,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1066,hepaticvessel,hepaticvessel_L1,HSD,0.91364604,17,whale,2
1066,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1067,hepaticvessel,hepaticvessel_L1,DCS,0.603170249,17,whale,2
1067,hepaticvessel,hepaticvessel_L2,DCS,0.875805683,17,whale,2
1067,hepaticvessel,hepaticvessel_L1,HSD,0.782438,17,whale,2
1067,hepaticvessel,hepaticvessel_L2,HSD,0.9688084,17,whale,2
1068,hepaticvessel,hepaticvessel_L1,DCS,0.510783201,17,whale,2
1068,hepaticvessel,hepaticvessel_L2,DCS,0.317757009,17,whale,2
1068,hepaticvessel,hepaticvessel_L1,HSD,0.73331565,17,whale,2
1068,hepaticvessel,hepaticvessel_L2,HSD,0.5234412,17,whale,2
1069,hepaticvessel,hepaticvessel_L1,DCS,0.66582899,17,whale,2
1069,hepaticvessel,hepaticvessel_L2,DCS,0.570820061,17,whale,2
1069,hepaticvessel,hepaticvessel_L1,HSD,0.8351406,17,whale,2
1069,hepaticvessel,hepaticvessel_L2,HSD,0.66196877,17,whale,2
1070,hepaticvessel,hepaticvessel_L1,DCS,0.637009278,17,whale,2
1070,hepaticvessel,hepaticvessel_L2,DCS,0.498017542,17,whale,2
1070,hepaticvessel,hepaticvessel_L1,HSD,0.88239676,17,whale,2
1070,hepaticvessel,hepaticvessel_L2,HSD,0.6723344,17,whale,2
1071,hepaticvessel,hepaticvessel_L1,DCS,0.665367455,17,whale,2
1071,hepaticvessel,hepaticvessel_L2,DCS,0.765102537,17,whale,2
1071,hepaticvessel,hepaticvessel_L1,HSD,0.8457694,17,whale,2
1071,hepaticvessel,hepaticvessel_L2,HSD,0.91508853,17,whale,2
1072,hepaticvessel,hepaticvessel_L1,DCS,0.63480715,17,whale,2
1072,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1072,hepaticvessel,hepaticvessel_L1,HSD,0.83089226,17,whale,2
1072,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1073,hepaticvessel,hepaticvessel_L1,DCS,0.654107046,17,whale,2
1073,hepaticvessel,hepaticvessel_L2,DCS,0.695000653,17,whale,2
1073,hepaticvessel,hepaticvessel_L1,HSD,0.878186,17,whale,2
1073,hepaticvessel,hepaticvessel_L2,HSD,0.8580567,17,whale,2
1074,hepaticvessel,hepaticvessel_L1,DCS,0.674799539,17,whale,2
1074,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1074,hepaticvessel,hepaticvessel_L1,HSD,0.89772063,17,whale,2
1074,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1075,hepaticvessel,hepaticvessel_L1,DCS,0.565188441,17,whale,2
1075,hepaticvessel,hepaticvessel_L2,DCS,0.615164411,17,whale,2
1075,hepaticvessel,hepaticvessel_L1,HSD,0.75636685,17,whale,2
1075,hepaticvessel,hepaticvessel_L2,HSD,0.67140293,17,whale,2
1076,hepaticvessel,hepaticvessel_L1,DCS,0.59135305,17,whale,2
1076,hepaticvessel,hepaticvessel_L2,DCS,0.673198847,17,whale,2
1076,hepaticvessel,hepaticvessel_L1,HSD,0.8699789,17,whale,2
1076,hepaticvessel,hepaticvessel_L2,HSD,0.8062578,17,whale,2
1077,hepaticvessel,hepaticvessel_L1,DCS,0.198895988,17,whale,2
1077,hepaticvessel,hepaticvessel_L2,DCS,0.192819149,17,whale,2
1077,hepaticvessel,hepaticvessel_L1,HSD,0.40858334,17,whale,2
1077,hepaticvessel,hepaticvessel_L2,HSD,0.5729961,17,whale,2
1078,hepaticvessel,hepaticvessel_L1,DCS,0.396648971,17,whale,2
1078,hepaticvessel,hepaticvessel_L2,DCS,0.696275072,17,whale,2
1078,hepaticvessel,hepaticvessel_L1,HSD,0.70874554,17,whale,2
1078,hepaticvessel,hepaticvessel_L2,HSD,0.9469241,17,whale,2
1079,hepaticvessel,hepaticvessel_L1,DCS,0.371849764,17,whale,2
1079,hepaticvessel,hepaticvessel_L2,DCS,0.85906093,17,whale,2
1079,hepaticvessel,hepaticvessel_L1,HSD,0.5850601,17,whale,2
1079,hepaticvessel,hepaticvessel_L2,HSD,0.9803773,17,whale,2
1080,hepaticvessel,hepaticvessel_L1,DCS,0.406835002,17,whale,2
1080,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1080,hepaticvessel,hepaticvessel_L1,HSD,0.5665434,17,whale,2
1080,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1081,hepaticvessel,hepaticvessel_L1,DCS,0.536943034,17,whale,2
1081,hepaticvessel,hepaticvessel_L2,DCS,0.144208038,17,whale,2
1081,hepaticvessel,hepaticvessel_L1,HSD,0.79792297,17,whale,2
1081,hepaticvessel,hepaticvessel_L2,HSD,0.4141735,17,whale,2
1082,hepaticvessel,hepaticvessel_L1,DCS,0.432324841,17,whale,2
1082,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1082,hepaticvessel,hepaticvessel_L1,HSD,0.7072994,17,whale,2
1082,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1083,hepaticvessel,hepaticvessel_L1,DCS,0.563518716,17,whale,2
1083,hepaticvessel,hepaticvessel_L2,DCS,0.7439983,17,whale,2
1083,hepaticvessel,hepaticvessel_L1,HSD,0.7967446,17,whale,2
1083,hepaticvessel,hepaticvessel_L2,HSD,0.98632145,17,whale,2
1084,hepaticvessel,hepaticvessel_L1,DCS,0.550948496,17,whale,2
1084,hepaticvessel,hepaticvessel_L2,DCS,0.393939394,17,whale,2
1084,hepaticvessel,hepaticvessel_L1,HSD,0.8134188,17,whale,2
1084,hepaticvessel,hepaticvessel_L2,HSD,0.72444504,17,whale,2
1085,hepaticvessel,hepaticvessel_L1,DCS,0.448164618,17,whale,2
1085,hepaticvessel,hepaticvessel_L2,DCS,0.5,17,whale,2
1085,hepaticvessel,hepaticvessel_L1,HSD,0.7893478,17,whale,2
1085,hepaticvessel,hepaticvessel_L2,HSD,0.81963086,17,whale,2
1086,hepaticvessel,hepaticvessel_L1,DCS,0.532049473,17,whale,2
1086,hepaticvessel,hepaticvessel_L2,DCS,0.734694576,17,whale,2
1086,hepaticvessel,hepaticvessel_L1,HSD,0.7614946,17,whale,2
1086,hepaticvessel,hepaticvessel_L2,HSD,0.864568,17,whale,2
1087,hepaticvessel,hepaticvessel_L1,DCS,0.571928919,17,whale,2
1087,hepaticvessel,hepaticvessel_L2,DCS,0.437796771,17,whale,2
1087,hepaticvessel,hepaticvessel_L1,HSD,0.8530667,17,whale,2
1087,hepaticvessel,hepaticvessel_L2,HSD,0.81704724,17,whale,2
1088,hepaticvessel,hepaticvessel_L1,DCS,0.513955498,17,whale,2
1088,hepaticvessel,hepaticvessel_L2,DCS,0.840154614,17,whale,2
1088,hepaticvessel,hepaticvessel_L1,HSD,0.84232664,17,whale,2
1088,hepaticvessel,hepaticvessel_L2,HSD,0.8764513,17,whale,2
1089,hepaticvessel,hepaticvessel_L1,DCS,0.591039823,17,whale,2
1089,hepaticvessel,hepaticvessel_L2,DCS,0.557823129,17,whale,2
1089,hepaticvessel,hepaticvessel_L1,HSD,0.87697303,17,whale,2
1089,hepaticvessel,hepaticvessel_L2,HSD,0.5343473,17,whale,2
1090,hepaticvessel,hepaticvessel_L1,DCS,0.521585359,17,whale,2
1090,hepaticvessel,hepaticvessel_L2,DCS,0.422817229,17,whale,2
1090,hepaticvessel,hepaticvessel_L1,HSD,0.7690899,17,whale,2
1090,hepaticvessel,hepaticvessel_L2,HSD,0.6900088,17,whale,2
1091,hepaticvessel,hepaticvessel_L1,DCS,0.565545156,17,whale,2
1091,hepaticvessel,hepaticvessel_L2,DCS,0.476202727,17,whale,2
1091,hepaticvessel,hepaticvessel_L1,HSD,0.85215867,17,whale,2
1091,hepaticvessel,hepaticvessel_L2,HSD,0.57054853,17,whale,2
1092,hepaticvessel,hepaticvessel_L1,DCS,0.408689619,17,whale,2
1092,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1092,hepaticvessel,hepaticvessel_L1,HSD,0.6670092,17,whale,2
1092,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1093,hepaticvessel,hepaticvessel_L1,DCS,0.649279945,17,whale,2
1093,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1093,hepaticvessel,hepaticvessel_L1,HSD,0.86658746,17,whale,2
1093,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1094,hepaticvessel,hepaticvessel_L1,DCS,0.46760457,17,whale,2
1094,hepaticvessel,hepaticvessel_L2,DCS,0.480870072,17,whale,2
1094,hepaticvessel,hepaticvessel_L1,HSD,0.82818234,17,whale,2
1094,hepaticvessel,hepaticvessel_L2,HSD,0.7339379,17,whale,2
1095,hepaticvessel,hepaticvessel_L1,DCS,0.703395609,17,whale,2
1095,hepaticvessel,hepaticvessel_L2,DCS,0.814559764,17,whale,2
1095,hepaticvessel,hepaticvessel_L1,HSD,0.9273647,17,whale,2
1095,hepaticvessel,hepaticvessel_L2,HSD,0.99064434,17,whale,2
1096,hepaticvessel,hepaticvessel_L1,DCS,0.672232746,17,whale,2
1096,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1096,hepaticvessel,hepaticvessel_L1,HSD,0.92355704,17,whale,2
1096,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1097,hepaticvessel,hepaticvessel_L1,DCS,0.565427622,17,whale,2
1097,hepaticvessel,hepaticvessel_L2,DCS,0.79033004,17,whale,2
1097,hepaticvessel,hepaticvessel_L1,HSD,0.87149197,17,whale,2
1097,hepaticvessel,hepaticvessel_L2,HSD,0.58549124,17,whale,2
1098,hepaticvessel,hepaticvessel_L1,DCS,0.601998824,17,whale,2
1098,hepaticvessel,hepaticvessel_L2,DCS,0.441694551,17,whale,2
1098,hepaticvessel,hepaticvessel_L1,HSD,0.8633417,17,whale,2
1098,hepaticvessel,hepaticvessel_L2,HSD,0.7146587,17,whale,2
1099,hepaticvessel,hepaticvessel_L1,DCS,0.598261224,17,whale,2
1099,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1099,hepaticvessel,hepaticvessel_L1,HSD,0.7622859,17,whale,2
1099,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1100,hepaticvessel,hepaticvessel_L1,DCS,0.611450667,17,whale,2
1100,hepaticvessel,hepaticvessel_L2,DCS,0.735056877,17,whale,2
1100,hepaticvessel,hepaticvessel_L1,HSD,0.85608435,17,whale,2
1100,hepaticvessel,hepaticvessel_L2,HSD,0.85669875,17,whale,2
1101,hepaticvessel,hepaticvessel_L1,DCS,0.531924507,17,whale,2
1101,hepaticvessel,hepaticvessel_L2,DCS,0.322515213,17,whale,2
1101,hepaticvessel,hepaticvessel_L1,HSD,0.8191401,17,whale,2
1101,hepaticvessel,hepaticvessel_L2,HSD,0.86340964,17,whale,2
1102,hepaticvessel,hepaticvessel_L1,DCS,0.586331922,17,whale,2
1102,hepaticvessel,hepaticvessel_L2,DCS,0.77076412,17,whale,2
1102,hepaticvessel,hepaticvessel_L1,HSD,0.8467215,17,whale,2
1102,hepaticvessel,hepaticvessel_L2,HSD,0.9676969,17,whale,2
1103,hepaticvessel,hepaticvessel_L1,DCS,0.671294406,17,whale,2
1103,hepaticvessel,hepaticvessel_L2,DCS,0.728156198,17,whale,2
1103,hepaticvessel,hepaticvessel_L1,HSD,0.86413324,17,whale,2
1103,hepaticvessel,hepaticvessel_L2,HSD,0.7001349,17,whale,2
1104,hepaticvessel,hepaticvessel_L1,DCS,0.645070343,17,whale,2
1104,hepaticvessel,hepaticvessel_L2,DCS,0.166666667,17,whale,2
1104,hepaticvessel,hepaticvessel_L1,HSD,0.90575796,17,whale,2
1104,hepaticvessel,hepaticvessel_L2,HSD,0.39431426,17,whale,2
1105,hepaticvessel,hepaticvessel_L1,DCS,0.319540121,17,whale,2
1105,hepaticvessel,hepaticvessel_L2,DCS,0.750128733,17,whale,2
1105,hepaticvessel,hepaticvessel_L1,HSD,0.68052244,17,whale,2
1105,hepaticvessel,hepaticvessel_L2,HSD,0.941059,17,whale,2
1106,hepaticvessel,hepaticvessel_L1,DCS,0.532684394,17,whale,2
1106,hepaticvessel,hepaticvessel_L2,DCS,0.855318542,17,whale,2
1106,hepaticvessel,hepaticvessel_L1,HSD,0.71375847,17,whale,2
1106,hepaticvessel,hepaticvessel_L2,HSD,0.9758844,17,whale,2
1107,hepaticvessel,hepaticvessel_L1,DCS,0.580661682,17,whale,2
1107,hepaticvessel,hepaticvessel_L2,DCS,0.208441897,17,whale,2
1107,hepaticvessel,hepaticvessel_L1,HSD,0.8758554,17,whale,2
1107,hepaticvessel,hepaticvessel_L2,HSD,0.31353858,17,whale,2
1108,hepaticvessel,hepaticvessel_L1,DCS,0.559085666,17,whale,2
1108,hepaticvessel,hepaticvessel_L2,DCS,0.713675214,17,whale,2
1108,hepaticvessel,hepaticvessel_L1,HSD,0.85280746,17,whale,2
1108,hepaticvessel,hepaticvessel_L2,HSD,0.8890427,17,whale,2
1109,hepaticvessel,hepaticvessel_L1,DCS,0.331519864,17,whale,2
1109,hepaticvessel,hepaticvessel_L2,DCS,0.107554417,17,whale,2
1109,hepaticvessel,hepaticvessel_L1,HSD,0.53558016,17,whale,2
1109,hepaticvessel,hepaticvessel_L2,HSD,0.37146088,17,whale,2
1110,hepaticvessel,hepaticvessel_L1,DCS,0.671617909,17,whale,2
1110,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1110,hepaticvessel,hepaticvessel_L1,HSD,0.89327323,17,whale,2
1110,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1111,hepaticvessel,hepaticvessel_L1,DCS,0.611016094,17,whale,2
1111,hepaticvessel,hepaticvessel_L2,DCS,0.48937247,17,whale,2
1111,hepaticvessel,hepaticvessel_L1,HSD,0.87888354,17,whale,2
1111,hepaticvessel,hepaticvessel_L2,HSD,0.47949073,17,whale,2
1112,hepaticvessel,hepaticvessel_L1,DCS,0.522222902,17,whale,2
1112,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1112,hepaticvessel,hepaticvessel_L1,HSD,0.7065273,17,whale,2
1112,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1113,hepaticvessel,hepaticvessel_L1,DCS,0.660674774,17,whale,2
1113,hepaticvessel,hepaticvessel_L2,DCS,0.547247852,17,whale,2
1113,hepaticvessel,hepaticvessel_L1,HSD,0.87389827,17,whale,2
1113,hepaticvessel,hepaticvessel_L2,HSD,0.75812274,17,whale,2
1114,hepaticvessel,hepaticvessel_L1,DCS,0.576387006,17,whale,2
1114,hepaticvessel,hepaticvessel_L2,DCS,0.827105132,17,whale,2
1114,hepaticvessel,hepaticvessel_L1,HSD,0.8206187,17,whale,2
1114,hepaticvessel,hepaticvessel_L2,HSD,0.98887324,17,whale,2
1115,hepaticvessel,hepaticvessel_L1,DCS,0.580629898,17,whale,2
1115,hepaticvessel,hepaticvessel_L2,DCS,0.015552524,17,whale,2
1115,hepaticvessel,hepaticvessel_L1,HSD,0.8205196,17,whale,2
1115,hepaticvessel,hepaticvessel_L2,HSD,0.05287631,17,whale,2
1116,hepaticvessel,hepaticvessel_L1,DCS,0.359667849,17,whale,2
1116,hepaticvessel,hepaticvessel_L2,DCS,0.000278707,17,whale,2
1116,hepaticvessel,hepaticvessel_L1,HSD,0.6192097,17,whale,2
1116,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1117,hepaticvessel,hepaticvessel_L1,DCS,0.510172926,17,whale,2
1117,hepaticvessel,hepaticvessel_L2,DCS,0.168472562,17,whale,2
1117,hepaticvessel,hepaticvessel_L1,HSD,0.7453635,17,whale,2
1117,hepaticvessel,hepaticvessel_L2,HSD,0.4498174,17,whale,2
1118,hepaticvessel,hepaticvessel_L1,DCS,0.552786588,17,whale,2
1118,hepaticvessel,hepaticvessel_L2,DCS,0.307521436,17,whale,2
1118,hepaticvessel,hepaticvessel_L1,HSD,0.8821564,17,whale,2
1118,hepaticvessel,hepaticvessel_L2,HSD,0.29416105,17,whale,2
1119,hepaticvessel,hepaticvessel_L1,DCS,0.672480103,17,whale,2
1119,hepaticvessel,hepaticvessel_L2,DCS,0.098153034,17,whale,2
1119,hepaticvessel,hepaticvessel_L1,HSD,0.9288722,17,whale,2
1119,hepaticvessel,hepaticvessel_L2,HSD,0.27794018,17,whale,2
1120,hepaticvessel,hepaticvessel_L1,DCS,0.511973666,17,whale,2
1120,hepaticvessel,hepaticvessel_L2,DCS,0.903479495,17,whale,2
1120,hepaticvessel,hepaticvessel_L1,HSD,0.810929,17,whale,2
1120,hepaticvessel,hepaticvessel_L2,HSD,0.96580076,17,whale,2
1121,hepaticvessel,hepaticvessel_L1,DCS,0.54849192,17,whale,2
1121,hepaticvessel,hepaticvessel_L2,DCS,0.4112,17,whale,2
1121,hepaticvessel,hepaticvessel_L1,HSD,0.8155598,17,whale,2
1121,hepaticvessel,hepaticvessel_L2,HSD,0.82965654,17,whale,2
1122,hepaticvessel,hepaticvessel_L1,DCS,0.475366077,17,whale,2
1122,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1122,hepaticvessel,hepaticvessel_L1,HSD,0.8148465,17,whale,2
1122,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1123,hepaticvessel,hepaticvessel_L1,DCS,0.621414536,17,whale,2
1123,hepaticvessel,hepaticvessel_L2,DCS,0.906864394,17,whale,2
1123,hepaticvessel,hepaticvessel_L1,HSD,0.92851406,17,whale,2
1123,hepaticvessel,hepaticvessel_L2,HSD,0.9368154,17,whale,2
1124,hepaticvessel,hepaticvessel_L1,DCS,0.552698062,17,whale,2
1124,hepaticvessel,hepaticvessel_L2,DCS,0.729627342,17,whale,2
1124,hepaticvessel,hepaticvessel_L1,HSD,0.6567265,17,whale,2
1124,hepaticvessel,hepaticvessel_L2,HSD,0.8297311,17,whale,2
1125,hepaticvessel,hepaticvessel_L1,DCS,0.600730105,17,whale,2
1125,hepaticvessel,hepaticvessel_L2,DCS,0.886286169,17,whale,2
1125,hepaticvessel,hepaticvessel_L1,HSD,0.8341781,17,whale,2
1125,hepaticvessel,hepaticvessel_L2,HSD,0.9667386,17,whale,2
1126,hepaticvessel,hepaticvessel_L1,DCS,0.396789727,17,whale,2
1126,hepaticvessel,hepaticvessel_L2,DCS,0.227326733,17,whale,2
1126,hepaticvessel,hepaticvessel_L1,HSD,0.7125361,17,whale,2
1126,hepaticvessel,hepaticvessel_L2,HSD,0.48056978,17,whale,2
1127,hepaticvessel,hepaticvessel_L1,DCS,0.416080749,17,whale,2
1127,hepaticvessel,hepaticvessel_L2,DCS,0.146350044,17,whale,2
1127,hepaticvessel,hepaticvessel_L1,HSD,0.62728065,17,whale,2
1127,hepaticvessel,hepaticvessel_L2,HSD,0.35126966,17,whale,2
1128,hepaticvessel,hepaticvessel_L1,DCS,0.677486001,17,whale,2
1128,hepaticvessel,hepaticvessel_L2,DCS,0.691148795,17,whale,2
1128,hepaticvessel,hepaticvessel_L1,HSD,0.9126074,17,whale,2
1128,hepaticvessel,hepaticvessel_L2,HSD,0.70463675,17,whale,2
1129,hepaticvessel,hepaticvessel_L1,DCS,0.539305449,17,whale,2
1129,hepaticvessel,hepaticvessel_L2,DCS,0.048319075,17,whale,2
1129,hepaticvessel,hepaticvessel_L1,HSD,0.6853317,17,whale,2
1129,hepaticvessel,hepaticvessel_L2,HSD,0.021649975,17,whale,2
1130,hepaticvessel,hepaticvessel_L1,DCS,0.571998574,17,whale,2
1130,hepaticvessel,hepaticvessel_L2,DCS,0.837210094,17,whale,2
1130,hepaticvessel,hepaticvessel_L1,HSD,0.8496619,17,whale,2
1130,hepaticvessel,hepaticvessel_L2,HSD,0.8340176,17,whale,2
1131,hepaticvessel,hepaticvessel_L1,DCS,0.545682551,17,whale,2
1131,hepaticvessel,hepaticvessel_L2,DCS,0.441951767,17,whale,2
1131,hepaticvessel,hepaticvessel_L1,HSD,0.75406665,17,whale,2
1131,hepaticvessel,hepaticvessel_L2,HSD,0.7120639,17,whale,2
1132,hepaticvessel,hepaticvessel_L1,DCS,0.537288387,17,whale,2
1132,hepaticvessel,hepaticvessel_L2,DCS,0,17,whale,2
1132,hepaticvessel,hepaticvessel_L1,HSD,0.74278355,17,whale,2
1132,hepaticvessel,hepaticvessel_L2,HSD,0,17,whale,2
1133,hepaticvessel,hepaticvessel_L1,DCS,0.637881938,17,whale,2
1133,hepaticvessel,hepaticvessel_L2,DCS,0.02247191,17,whale,2
1133,hepaticvessel,hepaticvessel_L1,HSD,0.8312455,17,whale,2
1133,hepaticvessel,hepaticvessel_L2,HSD,0.21620333,17,whale,2
1134,hepaticvessel,hepaticvessel_L1,DCS,0.628043307,17,whale,2
1134,hepaticvessel,hepaticvessel_L2,DCS,0.627709564,17,whale,2
1134,hepaticvessel,hepaticvessel_L1,HSD,0.8939728,17,whale,2
1134,hepaticvessel,hepaticvessel_L2,HSD,0.68714017,17,whale,2
1135,hepaticvessel,hepaticvessel_L1,DCS,0.629014093,17,whale,2
1135,hepaticvessel,hepaticvessel_L2,DCS,0.516081221,17,whale,2
1135,hepaticvessel,hepaticvessel_L1,HSD,0.91443485,17,whale,2
1135,hepaticvessel,hepaticvessel_L2,HSD,0.70539737,17,whale,2
1136,hepaticvessel,hepaticvessel_L1,DCS,0.562505682,17,whale,2
1136,hepaticvessel,hepaticvessel_L2,DCS,0.363578814,17,whale,2
1136,hepaticvessel,hepaticvessel_L1,HSD,0.84654725,17,whale,2
1136,hepaticvessel,hepaticvessel_L2,HSD,0.5360031,17,whale,2
1137,hepaticvessel,hepaticvessel_L1,DCS,0.679690959,17,whale,2
1137,hepaticvessel,hepaticvessel_L2,DCS,0.628463259,17,whale,2
1137,hepaticvessel,hepaticvessel_L1,HSD,0.87349755,17,whale,2
1137,hepaticvessel,hepaticvessel_L2,HSD,0.884603,17,whale,2
1138,hepaticvessel,hepaticvessel_L1,DCS,0.4857509,17,whale,2
1138,hepaticvessel,hepaticvessel_L2,DCS,0.234340457,17,whale,2
1138,hepaticvessel,hepaticvessel_L1,HSD,0.6827382,17,whale,2
1138,hepaticvessel,hepaticvessel_L2,HSD,0.3937197,17,whale,2
1139,hepaticvessel,hepaticvessel_L1,DCS,0.467539737,17,whale,2
1139,hepaticvessel,hepaticvessel_L2,DCS,0.019324596,17,whale,2
1139,hepaticvessel,hepaticvessel_L1,HSD,0.75887436,17,whale,2
1139,hepaticvessel,hepaticvessel_L2,HSD,0.080327354,17,whale,2
1140,spleen,spleen_L1,DCS,0.962100828,17,whale,2
1140,spleen,spleen_L1,HSD,0.9977826,17,whale,2
1141,spleen,spleen_L1,DCS,0.966451559,17,whale,2
1141,spleen,spleen_L1,HSD,0.9975572,17,whale,2
1142,spleen,spleen_L1,DCS,0.970599585,17,whale,2
1142,spleen,spleen_L1,HSD,0.99885076,17,whale,2
1143,spleen,spleen_L1,DCS,0.936244917,17,whale,2
1143,spleen,spleen_L1,HSD,0.9963006,17,whale,2
1144,spleen,spleen_L1,DCS,0.964250468,17,whale,2
1144,spleen,spleen_L1,HSD,0.9992823,17,whale,2
1145,spleen,spleen_L1,DCS,0.96238226,17,whale,2
1145,spleen,spleen_L1,HSD,0.9985896,17,whale,2
1146,spleen,spleen_L1,DCS,0.928321693,17,whale,2
1146,spleen,spleen_L1,HSD,0.9968298,17,whale,2
1147,spleen,spleen_L1,DCS,0.946320294,17,whale,2
1147,spleen,spleen_L1,HSD,0.91928685,17,whale,2
1148,spleen,spleen_L1,DCS,0.972701263,17,whale,2
1148,spleen,spleen_L1,HSD,0.9978079,17,whale,2
1149,spleen,spleen_L1,DCS,0.924439281,17,whale,2
1149,spleen,spleen_L1,HSD,0.9876073,17,whale,2
1150,spleen,spleen_L1,DCS,0.94708392,17,whale,2
1150,spleen,spleen_L1,HSD,0.9972806,17,whale,2
1151,spleen,spleen_L1,DCS,0.974721804,17,whale,2
1151,spleen,spleen_L1,HSD,0.9973071,17,whale,2
1152,spleen,spleen_L1,DCS,0.946494895,17,whale,2
1152,spleen,spleen_L1,HSD,0.99858177,17,whale,2
1153,spleen,spleen_L1,DCS,0.964135021,17,whale,2
1153,spleen,spleen_L1,HSD,0.998988,17,whale,2
1154,spleen,spleen_L1,DCS,0.959587133,17,whale,2
1154,spleen,spleen_L1,HSD,0.99868417,17,whale,2
1155,spleen,spleen_L1,DCS,0.948173273,17,whale,2
1155,spleen,spleen_L1,HSD,0.9962669,17,whale,2
1156,spleen,spleen_L1,DCS,0.936283391,17,whale,2
1156,spleen,spleen_L1,HSD,0.9989672,17,whale,2
1157,spleen,spleen_L1,DCS,0.959325888,17,whale,2
1157,spleen,spleen_L1,HSD,0.9978158,17,whale,2
1158,spleen,spleen_L1,DCS,0.910264234,17,whale,2
1158,spleen,spleen_L1,HSD,0.9504703,17,whale,2
1159,spleen,spleen_L1,DCS,0.932400187,17,whale,2
1159,spleen,spleen_L1,HSD,0.9977361,17,whale,2
1160,colon,colon_L1,DCS,0,17,whale,2
1160,colon,colon_L1,HSD,0,17,whale,2
1161,colon,colon_L1,DCS,0.075325733,17,whale,2
1161,colon,colon_L1,HSD,0.43390033,17,whale,2
1162,colon,colon_L1,DCS,0,17,whale,2
1162,colon,colon_L1,HSD,0,17,whale,2
1163,colon,colon_L1,DCS,0,17,whale,2
1163,colon,colon_L1,HSD,0,17,whale,2
1164,colon,colon_L1,DCS,0.829205823,17,whale,2
1164,colon,colon_L1,HSD,0.98614347,17,whale,2
1165,colon,colon_L1,DCS,0,17,whale,2
1165,colon,colon_L1,HSD,0,17,whale,2
1166,colon,colon_L1,DCS,0.211949961,17,whale,2
1166,colon,colon_L1,HSD,0.48793346,17,whale,2
1167,colon,colon_L1,DCS,0.591527094,17,whale,2
1167,colon,colon_L1,HSD,0.7905289,17,whale,2
1168,colon,colon_L1,DCS,0.641536167,17,whale,2
1168,colon,colon_L1,HSD,0.92674565,17,whale,2
1169,colon,colon_L1,DCS,0,17,whale,2
1169,colon,colon_L1,HSD,0,17,whale,2
1170,colon,colon_L1,DCS,0.752943094,17,whale,2
1170,colon,colon_L1,HSD,0.80627614,17,whale,2
1171,colon,colon_L1,DCS,0.326314378,17,whale,2
1171,colon,colon_L1,HSD,0.32092083,17,whale,2
1172,colon,colon_L1,DCS,0,17,whale,2
1172,colon,colon_L1,HSD,0,17,whale,2
1173,colon,colon_L1,DCS,0.001298982,17,whale,2
1173,colon,colon_L1,HSD,0.012388338,17,whale,2
1174,colon,colon_L1,DCS,0,17,whale,2
1174,colon,colon_L1,HSD,0,17,whale,2
1175,colon,colon_L1,DCS,0.099802337,17,whale,2
1175,colon,colon_L1,HSD,0.3211972,17,whale,2
1176,colon,colon_L1,DCS,0.195142796,17,whale,2
1176,colon,colon_L1,HSD,0.4238326,17,whale,2
